Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound
a734U000000taNlQAI,1/18/2022,1/19/2022,2/17/2022,149,North America,SMB,Trial,FALSE
a734U000000taLfQAI,1/18/2022,1/24/2022,2/17/2022,149,North America,SMB,Trial,FALSE
a734U000000tYpJQAU,1/14/2022,2/18/2022,2/17/2022,149,North America,SMB,Trial,FALSE
a734U000000thQ3QAI,1/18/2022,2/2/2022,2/17/2022,149,North America,Mid,Lead,FALSE
a734U000000tVBfQAM,1/6/2022,2/17/2022,2/17/2022,149,Europe,Enterprise,Trial,FALSE
a734U000000taFDQAY,1/18/2022,2/7/2022,2/17/2022,140,North America,SMB,Trial,FALSE
a734U000000tT5GQAU,1/1/2022,1/31/2022,2/17/2022,132,Europe,SMB,Trial,FALSE
a734U000000tZuoQAE,1/18/2022,2/3/2022,2/17/2022,99,North America,Mid,Trial,FALSE
a734U000000ta6fQAA,1/18/2022,2/9/2022,2/17/2022,99,Africa,SMB,Trial,FALSE
a734U000000taCiQAI,1/18/2022,2/28/2022,2/17/2022,99,North America,SMB,Trial,FALSE
a734U000000taMOQAY,1/18/2022,1/19/2022,2/17/2022,89,North America,Mid,Trial,FALSE
a734U000000tm0KQAQ,2/14/2022,2/14/2022,2/17/2022,89,North America,Mid,Self-Gen,TRUE
a734U000000tZlXQAU,1/17/2022,1/21/2022,2/17/2022,82.37,North America,SMB,Trial,FALSE
a734U000000tnRCQAY,12/28/2021,12/29/2021,2/18/2022,2252,North America,Mid,Lead,FALSE
a734U000000tkfLQAQ,2/14/2022,2/16/2022,2/18/2022,1049,North America,SMB,Lead,FALSE
a734U000000tntzQAA,2/14/2022,2/18/2022,2/18/2022,996,North America,Mid,Lead,FALSE
a734U000000tap6QAA,1/19/2022,2/21/2022,2/18/2022,837,North America,SMB,Trial,FALSE
a734U000000tmPFQAY,1/26/2022,1/26/2022,2/18/2022,831.29,North America,Mid,Trial,FALSE
a734U000000tnwKQAQ,12/29/2021,1/7/2022,2/18/2022,681.87,North America,SMB,Lead,FALSE
a734U000000taXgQAI,1/10/2022,1/11/2022,2/18/2022,676,Middle East,Mid,Lead,FALSE
a734U000000tVRoQAM,1/7/2022,1/10/2022,2/18/2022,505,Australia Pacific,SMB,Trial,FALSE
a734U000000tbhmQAA,1/13/2022,1/21/2022,2/18/2022,447,Europe,SMB,Lead,FALSE
a734U000000tbtYQAQ,1/21/2022,2/28/2022,2/18/2022,359,North America,SMB,Trial,FALSE
a734U000000tYJ8QAM,1/14/2022,1/19/2022,2/18/2022,338,North America,SMB,Lead,FALSE
a734U000000taukQAA,1/19/2022,1/21/2022,2/18/2022,315,North America,Agency,Trial,FALSE
a734U000000tawbQAA,1/20/2022,2/14/2022,2/18/2022,299,North America,Agency,Trial,FALSE
a734U000000tXt0QAE,1/4/2022,1/7/2022,2/18/2022,298,North America,SMB,Lead,FALSE
a734U000000ta1zQAA,1/18/2022,2/18/2022,2/18/2022,249,North America,SMB,Trial,FALSE
a734U000000taoDQAQ,1/19/2022,1/20/2022,2/18/2022,249,North America,SMB,Trial,FALSE
a734U000000tff1QAA,1/31/2022,2/9/2022,2/18/2022,238.38,North America,SMB,Trial,FALSE
a734U000000tajSQAQ,1/19/2022,2/17/2022,2/18/2022,194,North America,Mid,Trial,FALSE
a734U000000tZgXQAU,1/17/2022,2/7/2022,2/18/2022,169,Europe,Mid,Trial,FALSE
a734U000000tNxHQAU,12/15/2021,12/21/2021,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tUChQAM,1/4/2022,2/21/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000taW4QAI,1/19/2022,1/27/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000taRTQAY,1/19/2022,2/17/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tWGMQA2,1/9/2022,2/25/2022,2/18/2022,169,North America,Agency,Trial,FALSE
a734U000000tjQyQAI,10/29/2021,11/10/2021,2/18/2022,169,North America,SMB,Lead,FALSE
a734U000000tnPQQAY,2/17/2022,2/18/2022,2/18/2022,169,Europe,SMB,Trial,FALSE
a734U000000tfgxQAA,1/26/2022,1/27/2022,2/18/2022,169,Europe,SMB,Lead,FALSE
a734U000000tawCQAQ,1/19/2022,2/9/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tQwgQAE,12/23/2021,2/28/2022,2/18/2022,169,Europe,Agency,Trial,FALSE
a734U000000tGB6QAM,11/25/2021,2/18/2022,2/18/2022,169,North America,Agency,Trial,FALSE
a734U000000tab9QAA,2/18/2022,2/18/2022,2/18/2022,169,Europe,Mid,Trial,FALSE
a734U000000taT0QAI,1/19/2022,2/8/2022,2/18/2022,169,Australia Pacific,Enterprise,Trial,FALSE
a734U000000tauuQAA,1/19/2022,1/21/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tamlQAA,1/19/2022,1/25/2022,2/18/2022,169,North America,SMB,Trial,FALSE
a734U000000talYQAQ,1/19/2022,2/9/2022,2/18/2022,169,Europe,Mid,Trial,FALSE
a734U000000taIRQAY,1/18/2022,2/18/2022,2/18/2022,149,North America,SMB,Trial,FALSE
a734U000000tilgQAA,2/18/2022,2/18/2022,2/18/2022,149,Europe,Agency,Trial,FALSE
a734U000000tasZQAQ,1/19/2022,1/21/2022,2/18/2022,149,North America,Mid,Trial,FALSE
a734U000000taoXQAQ,1/19/2022,2/10/2022,2/18/2022,149,North America,Mid,Trial,FALSE
a734U000000taRiQAI,1/19/2022,1/26/2022,2/18/2022,114,North America,SMB,Trial,FALSE
a734U000000tadjQAA,1/19/2022,1/19/2022,2/18/2022,99,Europe,Agency,Trial,FALSE
a734U000000takuQAA,1/19/2022,1/31/2022,2/18/2022,99,North America,Enterprise,Trial,FALSE
a734U000000tVgOQAU,1/7/2022,2/18/2022,2/18/2022,99,North America,Mid,Trial,FALSE
a734U000000tX6hQAE,1/3/2022,1/5/2022,2/18/2022,99,North America,Mid,Lead,FALSE
a734U000000tZpZQAU,1/17/2022,2/1/2022,2/18/2022,99,North America,SMB,Trial,FALSE
a734U000000tarWQAQ,1/19/2022,2/25/2022,2/18/2022,99,North America,Agency,Trial,FALSE
a734U000000takVQAQ,1/19/2022,1/19/2022,2/18/2022,99,North America,SMB,Trial,FALSE
a734U000000taJPQAY,1/18/2022,2/18/2022,2/18/2022,99,North America,SMB,Trial,FALSE
a734U000000tnGJQAY,1/10/2022,1/17/2022,2/18/2022,89.09,Europe,Enterprise,Lead,FALSE
a734U000000taviQAA,2/1/2022,2/1/2022,2/18/2022,49,Australia Pacific,SMB,Trial,FALSE
a734U000000taufQAA,1/19/2022,1/25/2022,2/19/2022,1765,Australia Pacific,Mid,Trial,FALSE
a734U000000tbPJQAY,1/20/2022,2/3/2022,2/19/2022,498,North America,Mid,Trial,FALSE
a734U000000tb59QAA,1/20/2022,1/20/2022,2/19/2022,249,North America,SMB,Trial,FALSE
a734U000000tbEuQAI,1/20/2022,3/1/2022,2/19/2022,169,North America,SMB,Trial,FALSE
a734U000000tbQHQAY,1/20/2022,1/26/2022,2/19/2022,169,North America,SMB,Trial,FALSE
a734U000000tM1qQAE,12/9/2021,2/22/2022,2/19/2022,169,North America,SMB,Trial,FALSE
a734U000000tbNmQAI,1/20/2022,2/7/2022,2/19/2022,149,North America,Agency,Trial,FALSE
a734U000000tbEaQAI,1/20/2022,1/21/2022,2/19/2022,149,North America,SMB,Trial,FALSE
a734U000000tYLTQA2,1/13/2022,2/7/2022,2/19/2022,149,North America,Mid,Trial,FALSE
a734U000000tesEQAQ,1/28/2022,1/31/2022,2/19/2022,135,North America,SMB,Trial,FALSE
a734U000000tZnxQAE,1/17/2022,2/9/2022,2/19/2022,135,North America,Mid,Trial,FALSE
a734U000000tak6QAA,1/19/2022,2/22/2022,2/19/2022,99,North America,SMB,Trial,FALSE
a734U000000tbBqQAI,1/20/2022,2/10/2022,2/19/2022,99,North America,SMB,Trial,FALSE
a734U000000taxUQAQ,1/6/2022,1/12/2022,2/19/2022,89,North America,Mid,Lead,FALSE
a734U000000tbM0QAI,1/20/2022,2/8/2022,2/19/2022,89,North America,SMB,Trial,FALSE
a734U000000tbBlQAI,1/20/2022,2/25/2022,2/19/2022,89,Asia,SMB,Trial,FALSE
a734U000000tbP9QAI,1/20/2022,2/10/2022,2/19/2022,84.54,North America,SMB,Trial,FALSE
a734U000000tbk7QAA,1/21/2022,1/25/2022,2/20/2022,402,North America,Mid,Trial,FALSE
a734U000000tbnQQAQ,1/21/2022,2/21/2022,2/20/2022,338,North America,SMB,Trial,FALSE
a734U000000tbYaQAI,1/21/2022,2/3/2022,2/20/2022,169,Europe,SMB,Trial,FALSE
a734U000000tbcIQAQ,1/21/2022,2/14/2022,2/20/2022,169,Europe,Mid,Trial,FALSE
a734U000000tMJuQAM,12/10/2021,2/21/2022,2/20/2022,169,North America,Agency,Trial,FALSE
a734U000000tbpgQAA,1/21/2022,2/3/2022,2/20/2022,149,North America,SMB,Trial,FALSE
a734U000000tbkMQAQ,1/21/2022,2/2/2022,2/20/2022,149,North America,Mid,Lead,FALSE
a734U000000tXoFQAU,1/12/2022,2/10/2022,2/20/2022,149,North America,SMB,Trial,FALSE
a734U000000tbdpQAA,1/21/2022,2/22/2022,2/20/2022,147,North America,Mid,Trial,FALSE
a734U000000tboOQAQ,1/21/2022,1/26/2022,2/20/2022,142.33,North America,SMB,Trial,FALSE
a734U000000tnxcQAA,2/15/2022,2/17/2022,2/20/2022,100,North America,SMB,Lead,FALSE
a734U000000tbloQAA,1/21/2022,3/1/2022,2/20/2022,99,Europe,Agency,Trial,FALSE
a734U0000016ZWNQA2,7/20/2021,6/17/2021,2/21/2022,3573.42,Europe,Mid,Lead,FALSE
a734U000000thOlQAI,1/12/2022,1/18/2022,2/21/2022,1648.5,Europe,Enterprise,Lead,FALSE
a734U000000talJQAQ,12/2/2021,12/6/2021,2/21/2022,1018.35,North America,Mid,Self-Gen,TRUE
a734U000000tocuQAA,2/16/2022,2/18/2022,2/21/2022,999,Africa,Agency,Self-Gen,TRUE
a734U000000tKQFQA2,12/6/2021,2/9/2022,2/21/2022,700,Europe,Agency,Trial,FALSE
a734U000000tlm8QAA,2/8/2022,2/8/2022,2/21/2022,447,Europe,Enterprise,Self-Gen,TRUE
a734U000000tarvQAA,1/19/2022,1/27/2022,2/21/2022,338,North America,SMB,Trial,FALSE
a734U000000tgXhQAI,2/2/2022,2/3/2022,2/21/2022,299,North America,Agency,Trial,FALSE
a734U000000tVzzQAE,1/8/2022,2/25/2022,2/21/2022,279,Asia,SMB,Trial,FALSE
a734U000000taKXQAY,1/18/2022,1/20/2022,2/21/2022,198,North America,SMB,Trial,FALSE
a734U000000tb6qQAA,1/20/2022,2/3/2022,2/21/2022,194,Europe,Agency,Trial,FALSE
a734U000000thxbQAA,2/4/2022,2/10/2022,2/21/2022,178,North America,SMB,Trial,FALSE
a734U000000tb46QAA,1/20/2022,2/21/2022,2/21/2022,169,North America,Agency,Trial,FALSE
a734U000000taorQAA,1/19/2022,2/21/2022,2/21/2022,169,North America,SMB,Trial,FALSE
a734U000000tZatQAE,1/17/2022,2/28/2022,2/21/2022,169,Europe,Agency,Trial,FALSE
a734U000000tarbQAA,1/19/2022,2/25/2022,2/21/2022,169,North America,Agency,Trial,FALSE
a734U000000tnxXQAQ,2/15/2022,2/22/2022,2/21/2022,169,North America,SMB,Unknown,FALSE
a734U000000tZIGQA2,1/16/2022,1/27/2022,2/21/2022,169,North America,Mid,Trial,FALSE
a734U000000togIQAQ,2/21/2022,2/21/2022,2/21/2022,169,Europe,SMB,Trial,FALSE
a734U000000tbn1QAA,1/21/2022,1/27/2022,2/21/2022,169,North America,Agency,Trial,FALSE
a734U000000tUAqQAM,1/4/2022,1/10/2022,2/21/2022,169,Europe,SMB,Trial,FALSE
a734U000000tbtEQAQ,1/21/2022,2/22/2022,2/21/2022,169,North America,SMB,Trial,FALSE
a734U000000tL5rQAE,12/9/2021,12/14/2021,2/21/2022,149,North America,SMB,Lead,FALSE
a734U000000tYI0QAM,1/13/2022,2/9/2022,2/21/2022,149,North America,SMB,Trial,FALSE
a734U000000tbg5QAA,1/21/2022,1/27/2022,2/21/2022,134,Europe,SMB,Trial,FALSE
a734U000000thHaQAI,2/3/2022,2/21/2022,2/21/2022,99,Middle East,Agency,Trial,FALSE
a734U000000taQ6QAI,1/18/2022,1/21/2022,2/21/2022,99,North America,Agency,Trial,FALSE
a734U000000tbv5QAA,1/22/2022,2/1/2022,2/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tbReQAI,1/20/2022,2/21/2022,2/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tanyQAA,1/19/2022,2/28/2022,2/21/2022,98,North America,SMB,Trial,FALSE
a734U000000taaaQAA,1/19/2022,2/9/2022,2/21/2022,89,Europe,Mid,Trial,FALSE
a734U000000tXM1QAM,1/11/2022,1/24/2022,2/21/2022,89,North America,SMB,Trial,FALSE
a734U000000tp4FQAQ,12/14/2021,12/17/2021,2/22/2022,3114,Europe,Mid,Lead,FALSE
a734U000000tIcTQAU,12/1/2021,12/3/2021,2/22/2022,1709,North America,Enterprise,Trial,FALSE
a734U000000tisNQAQ,1/19/2022,1/24/2022,2/22/2022,569,Europe,SMB,Lead,FALSE
a734U000000tdTIQAY,1/25/2022,2/23/2022,2/22/2022,399,North America,Agency,Trial,FALSE
a734U000000tTxNQAU,1/4/2022,1/27/2022,2/22/2022,338,Africa,SMB,Trial,FALSE
a734U000000tmRzQAI,1/25/2022,2/2/2022,2/22/2022,300,North America,SMB,Lead,FALSE
a734U000000tmRVQAY,2/15/2022,2/16/2022,2/22/2022,299,North America,Agency,Trial,FALSE
a734U000000tpHJQAY,1/14/2022,2/10/2022,2/22/2022,299,North America,Agency,Unknown,FALSE
a734U000000taz1QAA,1/20/2022,2/22/2022,2/22/2022,298,Australia Pacific,Enterprise,Trial,FALSE
a734U000000tkuBQAQ,2/11/2022,2/21/2022,2/22/2022,210,Middle East,Agency,Trial,FALSE
a734U000000tVQpQAM,2/16/2022,2/18/2022,2/22/2022,169,North America,Mid,Lead,FALSE
a734U000000tcMuQAI,2/14/2022,2/14/2022,2/22/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000taiAQAQ,1/19/2022,2/25/2022,2/22/2022,169,North America,SMB,Trial,FALSE
a734U000000tcHfQAI,1/23/2022,2/22/2022,2/22/2022,169,Europe,SMB,Trial,FALSE
a734U000000tOqWQAU,12/16/2021,2/22/2022,2/22/2022,169,North America,SMB,Trial,FALSE
a734U000000tb0TQAQ,1/20/2022,2/22/2022,2/22/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000tYDFQA2,1/13/2022,2/28/2022,2/22/2022,169,Europe,Agency,Trial,FALSE
a734U000000tafkQAA,1/19/2022,1/19/2022,2/22/2022,152.09,North America,SMB,Trial,FALSE
a734U000000taO5QAI,1/18/2022,2/22/2022,2/22/2022,149,North America,Mid,Trial,FALSE
a734U000000tbCAQAY,1/20/2022,2/22/2022,2/22/2022,149,Europe,SMB,Trial,FALSE
a734U000000tOsSQAU,12/16/2021,2/22/2022,2/22/2022,149,Australia Pacific,SMB,Trial,FALSE
a734U000000tny1QAA,1/28/2022,2/1/2022,2/22/2022,140.06,North America,Mid,Lead,FALSE
a734U000000tcMMQAY,1/18/2022,1/21/2022,2/22/2022,139,North America,SMB,Lead,FALSE
a734U000000taqOQAQ,1/19/2022,2/22/2022,2/22/2022,99,North America,Agency,Trial,FALSE
a734U000000tVxFQAU,1/8/2022,2/8/2022,2/22/2022,99,Europe,SMB,Trial,FALSE
a734U000000tbhhQAA,1/21/2022,2/22/2022,2/22/2022,49,Europe,SMB,Trial,FALSE
a734U000000tiz9QAA,2/7/2022,2/17/2022,2/22/2022,49,North America,SMB,Trial,FALSE
a734U000000tcvkQAA,2/21/2022,2/23/2022,2/23/2022,1422.99,North America,SMB,Trial,FALSE
a734U000000tpy8QAA,2/11/2022,2/14/2022,2/23/2022,1095,North America,Mid,Lead,FALSE
a734U000000tjbcQAA,1/14/2022,1/19/2022,2/23/2022,1000.03,North America,SMB,Lead,FALSE
a734U000000tCyJQAU,11/17/2021,2/8/2022,2/23/2022,849,Africa,Agency,Trial,FALSE
a734U000000tha3QAA,1/6/2022,1/12/2022,2/23/2022,799,North America,SMB,Lead,FALSE
a734U000000tnpnQAA,2/18/2022,2/23/2022,2/23/2022,749,Europe,Mid,Trial,FALSE
a734U000000tcnRQAQ,11/23/2021,11/30/2021,2/23/2022,737.79,North America,Mid,Lead,FALSE
a734U000000tmoZQAQ,12/8/2021,12/8/2021,2/23/2022,690,North America,SMB,Lead,FALSE
a734U000000tcVDQAY,1/24/2022,2/7/2022,2/23/2022,625,Asia,Agency,Trial,FALSE
a734U000000tcphQAA,1/24/2022,2/25/2022,2/23/2022,496,North America,SMB,Trial,FALSE
a734U000000tpdyQAA,2/14/2022,2/14/2022,2/23/2022,475,Europe,Mid,Lead,FALSE
a734U000000tkvTQAQ,1/31/2022,1/31/2022,2/23/2022,447,North America,Mid,Trial,FALSE
a734U000000tcj0QAA,1/24/2022,1/26/2022,2/23/2022,429,North America,SMB,Lead,FALSE
a734U000000tZrfQAE,1/17/2022,2/20/2022,2/23/2022,338,Australia Pacific,SMB,Trial,FALSE
a734U000000tpGuQAI,2/22/2022,2/22/2022,2/23/2022,298,North America,Mid,Trial,FALSE
a734U000000tcucQAA,1/24/2022,2/24/2022,2/23/2022,297,North America,Agency,Trial,FALSE
a734U000000tpmCQAQ,2/19/2022,2/21/2022,2/23/2022,285,North America,SMB,Lead,FALSE
a734U000000taAmQAI,1/18/2022,2/25/2022,2/23/2022,279,North America,SMB,Trial,FALSE
a734U000000tJbHQAU,12/3/2021,1/31/2022,2/23/2022,249,North America,Mid,Trial,FALSE
a734U000000tps0QAA,2/17/2022,2/23/2022,2/23/2022,239,North America,SMB,Lead,FALSE
a734U000000tcvBQAQ,1/24/2022,2/21/2022,2/23/2022,198,North America,Enterprise,Trial,FALSE
a734U000000tX9HQAU,1/11/2022,1/27/2022,2/23/2022,169,Europe,SMB,Trial,FALSE
a734U000000tWeOQAU,1/10/2022,1/13/2022,2/23/2022,169,North America,Mid,Trial,FALSE
a734U000000taNbQAI,1/18/2022,1/18/2022,2/23/2022,169,North America,Mid,Trial,FALSE
a734U000000tq0JQAQ,2/23/2022,2/23/2022,2/23/2022,169,North America,SMB,Trial,FALSE
a734U000000tq12QAA,2/22/2022,2/23/2022,2/23/2022,169,North America,Mid,Lead,FALSE
a734U000000tq3XQAQ,1/27/2022,2/9/2022,2/23/2022,166.46,North America,Mid,Lead,FALSE
a734U000000taitQAA,2/22/2022,2/23/2022,2/23/2022,149,Latin America,Mid,Trial,FALSE
a734U000000tcfXQAQ,11/17/2021,11/23/2021,2/23/2022,149,North America,Mid,Lead,FALSE
a734U000000tRenQAE,12/20/2021,12/30/2021,2/23/2022,149,North America,Enterprise,Lead,FALSE
a734U000000tcjjQAA,1/24/2022,2/17/2022,2/23/2022,149,Europe,Mid,Trial,FALSE
a734U000000tplOQAQ,2/8/2022,2/15/2022,2/23/2022,149,Europe,Mid,Lead,FALSE
a734U000000tZj7QAE,1/17/2022,2/24/2022,2/23/2022,124,Asia,Mid,Trial,FALSE
a734U000000thiRQAQ,1/26/2022,1/28/2022,2/23/2022,120,Europe,SMB,Lead,FALSE
a734U000000tpneQAA,10/22/2021,10/27/2021,2/23/2022,119.2,North America,SMB,Lead,FALSE
a734U000000tcg1QAA,1/24/2022,1/28/2022,2/23/2022,99,North America,Mid,Trial,FALSE
a734U000000tbHjQAI,1/20/2022,2/23/2022,2/23/2022,99,Europe,Mid,Trial,FALSE
a734U000000taffQAA,1/19/2022,2/22/2022,2/23/2022,99,Europe,SMB,Trial,FALSE
a734U000000tW8wQAE,1/9/2022,2/28/2022,2/23/2022,99,Europe,SMB,Trial,FALSE
a734U000000tcdbQAA,1/24/2022,2/9/2022,2/23/2022,99,North America,SMB,Trial,FALSE
a734U000000tmkcQAA,2/16/2022,2/17/2022,2/23/2022,99,Europe,SMB,Trial,FALSE
a734U000000tFaAQAU,11/23/2021,11/30/2021,2/23/2022,89,North America,SMB,Trial,FALSE
a734U000000tdYhQAI,1/26/2022,1/28/2022,2/24/2022,3371.59,North America,Mid,Trial,FALSE
a734U000000tqVqQAI,2/13/2022,2/13/2022,2/24/2022,1359.35,North America,SMB,Self-Gen,TRUE
a734U000000tcMfQAI,1/23/2022,1/28/2022,2/24/2022,1352,North America,Mid,Trial,FALSE
a734U000000tlfCQAQ,2/14/2022,2/24/2022,2/24/2022,750,Middle East,Mid,Trial,FALSE
a734U000000tkjrQAA,2/11/2022,2/24/2022,2/24/2022,676,North America,SMB,Trial,FALSE
a734U000000tazfQAA,1/20/2022,2/24/2022,2/24/2022,447,North America,SMB,Lead,FALSE
a734U000000tdSAQAY,1/25/2022,1/27/2022,2/24/2022,447,North America,SMB,Trial,FALSE
a734U000000tdVsQAI,1/25/2022,2/9/2022,2/24/2022,350,North America,SMB,Trial,FALSE
a734U000000td1TQAQ,1/25/2022,2/22/2022,2/24/2022,338,North America,SMB,Trial,FALSE
a734U000000td0kQAA,1/25/2022,2/25/2022,2/24/2022,279,North America,SMB,Trial,FALSE
a734U000000tRmhQAE,12/27/2021,3/1/2022,2/24/2022,279,North America,SMB,Trial,FALSE
a734U000000tdPGQAY,1/24/2022,1/24/2022,2/24/2022,250,North America,SMB,Lead,FALSE
a734U000000tYJXQA2,1/13/2022,2/24/2022,2/24/2022,250,North America,SMB,Trial,FALSE
a734U000000tdDtQAI,1/25/2022,2/1/2022,2/24/2022,169,Latin America,SMB,Trial,FALSE
a734U000000td48QAA,1/25/2022,2/28/2022,2/24/2022,169,Europe,Agency,Trial,FALSE
a734U000000tqXwQAI,1/27/2022,2/3/2022,2/24/2022,169,North America,Mid,Lead,FALSE
a734U000000tdBJQAY,1/25/2022,2/24/2022,2/24/2022,169,Europe,Agency,Trial,FALSE
a734U000000tdSKQAY,1/25/2022,2/24/2022,2/24/2022,169,North America,Mid,Trial,FALSE
a734U000000tdENQAY,1/25/2022,2/23/2022,2/24/2022,169,North America,SMB,Trial,FALSE
a734U000000tbhXQAQ,1/21/2022,2/24/2022,2/24/2022,169,North America,SMB,Trial,FALSE
a734U000000td85QAA,1/25/2022,2/18/2022,2/24/2022,169,Europe,Mid,Trial,FALSE
a734U000000tdRqQAI,1/19/2022,1/28/2022,2/24/2022,169,Asia,Mid,Lead,FALSE
a734U000000thk3QAA,2/4/2022,2/24/2022,2/24/2022,169,Europe,Mid,Trial,FALSE
a734U000000tdQnQAI,1/18/2022,1/26/2022,2/24/2022,169,North America,SMB,Lead,FALSE
a734U000000tWVgQAM,1/10/2022,2/24/2022,2/24/2022,169,Europe,Mid,Trial,FALSE
a734U000000tZSzQAM,1/17/2022,2/25/2022,2/24/2022,169,Asia,SMB,Trial,FALSE
a734U000000tdJrQAI,1/25/2022,2/23/2022,2/24/2022,169,North America,SMB,Trial,FALSE
a734U000000tfxeQAA,2/1/2022,2/2/2022,2/24/2022,169,North America,SMB,Trial,FALSE
a734U000000tadFQAQ,1/11/2022,1/17/2022,2/24/2022,169,Europe,Mid,Lead,FALSE
a734U000000tdULQAY,1/25/2022,2/20/2022,2/24/2022,169,Australia Pacific,Agency,Trial,FALSE
a734U000000tdJwQAI,1/25/2022,2/24/2022,2/24/2022,169,Europe,SMB,Trial,FALSE
a734U000000shUDQAY,2/24/2022,2/24/2022,2/24/2022,169,North America,Mid,Trial,FALSE
a734U000000tczhQAA,1/25/2022,2/25/2022,2/24/2022,169,Asia,SMB,Trial,FALSE
a734U000000tkQzQAI,2/9/2022,2/9/2022,2/24/2022,149,North America,SMB,Lead,FALSE
a734U000000tdRHQAY,1/25/2022,1/27/2022,2/24/2022,149,North America,SMB,Lead,FALSE
a734U000000tcuIQAQ,1/24/2022,2/24/2022,2/24/2022,149,North America,SMB,Trial,FALSE
a734U000000tqKnQAI,2/23/2022,2/23/2022,2/24/2022,137.08,North America,Mid,Self-Gen,TRUE
a734U000000tcwxQAA,1/25/2022,2/22/2022,2/24/2022,99,Australia Pacific,Mid,Trial,FALSE
a734U000000tcLcQAI,1/23/2022,2/24/2022,2/24/2022,99,North America,Agency,Trial,FALSE
a734U000000tYR2QAM,1/13/2022,2/28/2022,2/24/2022,99,Latin America,Agency,Trial,FALSE
a734U000000td6EQAQ,1/25/2022,2/24/2022,2/24/2022,99,Europe,Agency,Trial,FALSE
a734U000000tdE3QAI,1/25/2022,2/24/2022,2/24/2022,99,North America,SMB,Trial,FALSE
a734U000000tZNzQAM,2/21/2022,2/21/2022,2/24/2022,89.34,Australia Pacific,SMB,Trial,FALSE
a734U000000tdHCQAY,1/25/2022,2/23/2022,2/24/2022,89,Europe,Enterprise,Trial,FALSE
a734U000000tJFkQAM,12/2/2021,2/24/2022,2/24/2022,89,North America,SMB,Trial,FALSE
a734U000000tbINQAY,1/20/2022,2/24/2022,2/24/2022,89,Europe,SMB,Trial,FALSE
a734U000000tbHZQAY,1/20/2022,2/24/2022,2/24/2022,49,North America,SMB,Trial,FALSE
a734U000000tdEmQAI,1/25/2022,2/7/2022,2/24/2022,49,Europe,SMB,Trial,FALSE
a734U000000tqo4QAA,12/20/2021,12/22/2021,2/25/2022,3199.57,North America,Enterprise,BDR,TRUE
a734U000000tqxaQAA,2/25/2022,2/25/2022,2/25/2022,2473,North America,Agency,Trial,FALSE
a734U000000tkQpQAI,2/10/2022,2/24/2022,2/25/2022,1976.3,Europe,Mid,Trial,FALSE
a734U000000tq4QQAQ,1/11/2022,1/25/2022,2/25/2022,1904.4,North America,Mid,Lead,FALSE
a734U000000tno6QAA,2/16/2022,2/17/2022,2/25/2022,1490,Europe,Enterprise,Unknown,FALSE
a734U000000tWTGQA2,11/24/2021,12/13/2021,2/25/2022,1124.92,Europe,Mid,Lead,FALSE
a734U000000tqx6QAA,2/24/2022,2/24/2022,2/25/2022,1124,North America,Agency,Lead,FALSE
a734U000000tqOVQAY,1/18/2022,1/20/2022,2/25/2022,1000,North America,Agency,Lead,FALSE
a734U000000tqXrQAI,2/24/2022,2/24/2022,2/25/2022,998,North America,Agency,Trial,FALSE
a734U000000tdUfQAI,1/25/2022,1/28/2022,2/25/2022,977.35,North America,SMB,Trial,FALSE
a734U000000tpDCQAY,2/19/2022,2/24/2022,2/25/2022,899,North America,Enterprise,Self-Gen,TRUE
a734U000000tqhwQAA,11/10/2021,11/19/2021,2/25/2022,595.73,Europe,Enterprise,Lead,FALSE
a734U000000tdt1QAA,1/26/2022,1/31/2022,2/25/2022,498,North America,Enterprise,Trial,FALSE
a734U000000tjQAQAY,2/3/2022,2/7/2022,2/25/2022,490.26,North America,SMB,Self-Gen,TRUE
a734U000000tpppQAA,2/8/2022,2/23/2022,2/25/2022,399,North America,Agency,Self-Gen,TRUE
a734U000000tqU9QAI,2/21/2022,2/21/2022,2/25/2022,379,North America,Agency,Lead,FALSE
a734U000000tdniQAA,1/26/2022,2/28/2022,2/25/2022,338,North America,SMB,Trial,FALSE
a734U000000tdZBQAY,1/26/2022,1/27/2022,2/25/2022,338,Australia Pacific,Agency,Trial,FALSE
a734U000000tUFvQAM,11/23/2021,11/30/2021,2/25/2022,338,North America,Mid,Lead,FALSE
a734U000000tduiQAA,1/26/2022,1/27/2022,2/25/2022,338,North America,SMB,Trial,FALSE
a734U000000tpx5QAA,2/17/2022,2/21/2022,2/25/2022,300,North America,Agency,Lead,FALSE
a734U000000tqPnQAI,1/31/2022,2/7/2022,2/25/2022,298,North America,Mid,BDR,TRUE
